User,Rating,Date,ReviewText
Ankit Paswan,Rated 1 stars out of five stars,09-Apr-20,I am really having trouble with this new version. It takes long time to switch on. But still it doesn't work. The team should be responsible for this inconvenience. And it is a very big trouble that you always brings the new version and we used to update your version but the problem is still in a same condition.
Aniket Koli,Rated 4 stars out of five stars,08-Apr-20,Very much easy to operate and transfer money
Pk Jangir,Rated 1 stars out of five stars,04-May-20,Without any notice or confirmation paid for other apps
Kanchan Das,Rated 5 stars out of five stars,17-May-20,Good apps but no reward given transaction time
Sujatha Kaneti,Rated 5 stars out of five stars,18-May-20,Wow!such an amazing app Easiest way to pay!!!!!
atika kushwaha,Rated 1 stars out of five stars,12-Apr-20,Very disappointed . All time error for payment
Naveen Singh,Rated 5 stars out of five stars,14-May-20,Really good app for shopping and payment
Roshan's cake decorating world,Rated 5 stars out of five stars,22-Jun-20,Nice and easy app to pay
Lokendr Singh,Rated 1 stars out of five stars,10-May-20,"Useless offers on billpayments, recharges."
malli reddy,Rated 5 stars out of five stars,20-May-20,Very good app for cashless transactions
DURBIN SAREN OFFICIAL,Rated 5 stars out of five stars,26-May-20,Good..... Super..... But didn't get cashback.... Any recharge
jatin bhandula,Rated 5 stars out of five stars,17-May-20,Fast payment.. And easy to use
Nishu Shan,Rated 5 stars out of five stars,21-May-20,It's making transfer easy and convenient
Suman Mondal,Rated 5 stars out of five stars,09-Apr-20,Good performance...ane security is very good.
Himmat Rathod,Rated 1 stars out of five stars,23-Jun-20,worst update rollback to previous version please
gaurav chaturvedi,Rated 1 stars out of five stars,19-May-20,worst app.... BLOCK you anytime....and don't unblock ... your money got stucked... don't trust and don't download it.... report
Vineet Sharma,Rated 2 stars out of five stars,02-Jun-20,App is going heavy after every new update..
Somesh Kumar Sahu,Rated 1 stars out of five stars,08-Jun-20,I can't transfer money to my savings account using mastercard or visa card.. 🤬🤬🤬🤬🤬
tech india,Rated 5 stars out of five stars,13-Jun-20,App is working properlý best of online payment
S Bharath,Rated 1 stars out of five stars,02-Apr-20,"WorstfromlastupdateThe only reason I was using paytm was because of privacy when paying to unknown merchants and people. Now from last update the entire full name is popping up in the receiver notification. Keeping it any merchant or person can back track.. Which is a security faw. Secondly the qr scanning from the image is removed, it was one of feature. Not sure, if this continues there many other better wallets too available, may need migrate.. Please fix the issues, especially securities."
Dilip Kumar,Rated 5 stars out of five stars,24-May-20,It is a best 😊👍 app for payment our friends family etc.and I recommend you to install this
Salman khan,Rated 1 stars out of five stars,13-Apr-20,Poor quality app. Not open fast to much wait for chek balance or other
Periyasamy S,Rated 1 stars out of five stars,24-Apr-20,One of the useless application in world every transaction charging
PRADNYA BAKKAR,Rated 1 stars out of five stars,22-Apr-20,Worst app....m not able to delink upi id...not at all user friendly. Plz help
sanjib pramanik,Rated 1 stars out of five stars,02-May-20,Not ricived anye transaction confarmation email to regiser email id. Ple help me.
Raunak Jaiswal,Rated 5 stars out of five stars,26-Apr-20,It is really easy and best app for payment
Yasin Mirza,Rated 5 stars out of five stars,01-May-20,Very easy to use and supportive .
Pragya Mishra,Rated 5 stars out of five stars,16-May-20,Super convenient and easy to use!
Gaurav Sharma,Rated 5 stars out of five stars,16-May-20,Urgent needs like cylinder booking are fulfilled within seconds.thanks to Paytm.
LEARN LOGIC,Rated 3 stars out of five stars,24-May-20,This Paytm payment bank doesn't work properly Other is good
Abhinash Rajput,Rated 1 stars out of five stars,17-Jun-20,Why Google Play reedem option is not showing 😠😠
Ganesh prajapati,Rated 1 stars out of five stars,18-Jun-20,Paytm is doing fraud with me This is very shamless app. This app is not send money instataly on other bank. Very bad app for transaction.
aarav raj singh,Rated 1 stars out of five stars,26-Jun-20,This new update is worst... Even i am not able to find from where should i check my balance
IRFAN SHAIK,Rated 1 stars out of five stars,27-May-20,When It comes to the cashback.. the offers never load
Gupala Vedavyas,Rated 5 stars out of five stars,14-Jun-20,If Dark Mode is Available it'll be Far Better. Thanks 😊
Robins Kumar Singh,Rated 1 stars out of five stars,09-Jun-20,Not showing transaction amount upi balance eccepting money fraud app..
K G,Rated 1 stars out of five stars,09-May-20,"Poor experience during payments. The app will try to force the user to attach bank account and if you dont do that it will be relentless at its attempt, even partially barring the user from paying through QR code scan mode at last moment. Very disappointed."
Nitib,Rated 5 stars out of five stars,09-Jun-20,Most convenient than other wallets
francis fernandes,Rated 5 stars out of five stars,08-Jun-20,Used it for d first time n all I can say of this app - Amazing!!!
Asra Kulsum,Rated 1 stars out of five stars,28-Jun-20,Don't use this aap for any transaction... its almost fraud aap... I lost my 2000 rupees in this aap... I hate this... fraud aap... give my money back😡😡😡😡😡😡😡😡 .. u only now how to debite the money ... not to credit ... don't use this aap guyzz its fraud ...
Kamla Rawat,Rated 5 stars out of five stars,10-Jun-20,Nice app very easy to recharge
sonu singh,Rated 5 stars out of five stars,10-Apr-20,My recharge not successful my account money is debited but recharge not successful
Zoeb Chhatriwala,Rated 1 stars out of five stars,19-Apr-20,Worst UX; They want to become bank but they even fail at been a proper app.
BaKlOl BrO,Rated 4 stars out of five stars,18-May-20,E-Kyc facility is not good else everything is best its telling to update app while app is already updated to latest
Sanjeev kumar Barua,Rated 1 stars out of five stars,27-Jun-20,It is easier to operate and reliable.
Nitish Sharma,Rated 1 stars out of five stars,27-May-20,Let me tell you.....this one star is temporary.....I will review my rating if my problem geta addressed.... while making payment...I entered the mobile number..... tapped pay securely....nothing is happening....those dots keep popping......payment is not being made.......wht am I supposed to do...?
Krupesh Revar,Rated 1 stars out of five stars,04-Jun-20,New Update is Uselesss Old Paytm is Best
Rajdeepsinhji Jadav,Rated 4 stars out of five stars,07-Apr-20,It doesn't seem appropriate to give too many updates during a short period.
Saif Khan,Rated 1 stars out of five stars,07-Jun-20,Now they are taking extra charges for wallet payments and my bussines account is also blocked now they are giving worse services
ALL Movie Tv,Rated 5 stars out of five stars,16-Jun-20,My Paytm account has been blocked.I want to re-open my Paytm account. I don't know what to do. Please help me sir.
Saurabh Majhi Vines,Rated 5 stars out of five stars,27-Apr-20,Very nice app for cashless transactions 😊👍
MOHAMMAD AAMIR,Rated 5 stars out of five stars,04-May-20,Very easy for mobile reacharge and electric bill pay...
Justme Dl,Rated 4 stars out of five stars,08-May-20,Its a good app.but i give 4 star because apex bank is not included and i cant link my ac..I hope u will add apex bank..
BODAS MAHESH,Rated 5 stars out of five stars,20-Jun-20,Super app is very useful love the idea that design
pramod lodha,Rated 5 stars out of five stars,27-Jun-20,Best and secure app for transactions
Nitesh kumar Singh,Rated 1 stars out of five stars,05-May-20,bulky application running and working very slow
Sapna,Rated 5 stars out of five stars,13-Apr-20,It is very nice app....and games are also interesting...happy to use it....
Swarnava Sengupta,Rated 1 stars out of five stars,03-Jun-20,Could you stop asking for linking my bank account to use UPI? The pop-up is very annoying!
Mayur Pawale,Rated 5 stars out of five stars,15-Apr-20,Very useful to any payment...thanks to paytm team
Diwakar Singh,Rated 1 stars out of five stars,19-Apr-20,"They removed gallery scan option, why would u do that?"
Rabijul Ali,Rated 2 stars out of five stars,28-Apr-20,"This is the best app for me ,,,, I have mobile recharge from this app is to good"
SA Talk,Rated 1 stars out of five stars,29-Apr-20,"Very bad This app Once updated, it always has to be updated"
joker king,Rated 1 stars out of five stars,15-Jun-20,Worst service i tried two time for my phone recharge the amount deducted from my account and the recharge gets failed but my money not yet returned to my bank account or to my patym wallet also..... very worst patym service 😡
Vijay KUMAR SHRIVASTAV,Rated 4 stars out of five stars,12-May-20,Time taking operation.From JUSCO bill payment Paytm option was not working.
Srisanth Vs,Rated 2 stars out of five stars,18-May-20,This app helpfull to recharge all and send money to farends snd. recharge sun drita l like is this paytm
Prasanta Naik,Rated 5 stars out of five stars,04-Jun-20,Simply love it But some changes are required
Sariya Khan,Rated 5 stars out of five stars,26-May-20,This is so far app quick money received and transfer its really best app
Kartik Khanaganni,Rated 5 stars out of five stars,09-Jun-20,Good online payment app i recharge my sim every month and i got one month free recharge 🙏😘🤑👌👌👌👌ᕙ( ͡◉ ͜ ʖ ͡◉)ᕗ
Nilesh Chavan,Rated 5 stars out of five stars,04-Jun-20,"App not easy to access, please make it more simple."
Shantanu Savaji,Rated 5 stars out of five stars,16-May-20,BEST FOR PAYMENTS BANK BUT NOT FOR UPI IF YOU ARE LOOKING FOR UPI PAYMENTS GO FOR GOOGLE PAY OR PHONEPE BOTH ARE EXCELLENT.
